"","database_id","target_id","comparator_id","analysis_id","preference_score","target_density","comparator_density"
"3.79","CDMPv535_ABMI",3606,3610,3,0.787878787878788,1.41416749079628,0.19700305167706
"3.80","CDMPv535_ABMI",3606,3610,3,0.797979797979798,1.55582472531489,0.282167709255735
"3.81","CDMPv535_ABMI",3606,3610,3,0.808080808080808,1.68591974975338,0.375174337102164
"3.82","CDMPv535_ABMI",3606,3610,3,0.818181818181818,1.79820720941652,0.464120566991111
"3.83","CDMPv535_ABMI",3606,3610,3,0.828282828282828,1.8871676282863,0.535438152821732
"3.84","CDMPv535_ABMI",3606,3610,3,0.838383838383838,1.94819006812544,0.577225105228797
"3.85","CDMPv535_ABMI",3606,3610,3,0.848484848484849,1.97741310016294,0.582420522850837
"3.86","CDMPv535_ABMI",3606,3610,3,0.858585858585859,1.97399458383124,0.55073984918293
"3.87","CDMPv535_ABMI",3606,3610,3,0.868686868686869,1.93812192631511,0.488610161556729
"3.88","CDMPv535_ABMI",3606,3610,3,0.878787878787879,1.87135124495049,0.407137792522673
"3.89","CDMPv535_ABMI",3606,3610,3,0.888888888888889,1.77695551302388,0.318937332177502
"3.90","CDMPv535_ABMI",3606,3610,3,0.898989898989899,1.65994596913437,0.235125146060096
"3.91","CDMPv535_ABMI",3606,3610,3,0.909090909090909,1.52564822153298,0.163222468350611
"3.92","CDMPv535_ABMI",3606,3610,3,0.919191919191919,1.37967740073986,0.10665950070484
"3.93","CDMPv535_ABMI",3606,3610,3,0.929292929292929,1.22800964651179,0.0655295773029432
"3.94","CDMPv535_ABMI",3606,3610,3,0.939393939393939,1.07604725777242,0.0377742289116207
"3.95","CDMPv535_ABMI",3606,3610,3,0.94949494949495,0.928430818926004,0.0203736240717211
"3.96","CDMPv535_ABMI",3606,3610,3,0.95959595959596,0.789208161359955,0.0102481419945299
"3.97","CDMPv535_ABMI",3606,3610,3,0.96969696969697,0.661037861694317,0.00479085876367025
"3.98","CDMPv535_ABMI",3606,3610,3,0.97979797979798,0.545710534879786,0.00207600201646884
"3.99","CDMPv535_ABMI",3606,3610,3,0.98989898989899,0.444221005252489,0.000834444283260462
"3.100","CDMPv535_ABMI",3606,3610,3,1,0.356869360235874,0.000309279876861717
"4.1","CDMPv535_ABMI",3606,3610,4,0,0.000339634423006832,8.7252214165023e-14
"4.2","CDMPv535_ABMI",3606,3610,4,0.0101010101010101,0.00056593310006038,9.23283296497465e-13
"4.3","CDMPv535_ABMI",3606,3610,4,0.0202020202020202,0.000929063567363445,8.84381857737123e-12
"4.4","CDMPv535_ABMI",3606,3610,4,0.0303030303030303,0.00149779443773905,7.87251178598897e-11
"4.5","CDMPv535_ABMI",3606,3610,4,0.0404040404040404,0.00236911976325484,6.35601008671847e-10
"4.6","CDMPv535_ABMI",3606,3610,4,0.0505050505050505,0.00367906512992231,4.63755497289399e-09
"4.7","CDMPv535_ABMI",3606,3610,4,0.0606060606060606,0.00563108304615494,3.06546386640522e-08
"4.8","CDMPv535_ABMI",3606,3610,4,0.0707070707070707,0.008460119068795,1.83949247417601e-07
"4.9","CDMPv535_ABMI",3606,3610,4,0.0808080808080808,0.0124822796426019,1.00381582101212e-06
"4.10","CDMPv535_ABMI",3606,3610,4,0.0909090909090909,0.0181105928055902,4.98900960982207e-06
"4.11","CDMPv535_ABMI",3606,3610,4,0.101010101010101,0.0258632184422701,2.26114830661631e-05
"4.12","CDMPv535_ABMI",3606,3610,4,0.111111111111111,0.0362888188721103,9.37912072121982e-05
"4.13","CDMPv535_ABMI",3606,3610,4,0.121212121212121,0.0500458566785822,0.00035809723615764
"4.14","CDMPv535_ABMI",3606,3610,4,0.131313131313131,0.0679351966887795,0.00124561337947771
"4.15","CDMPv535_ABMI",3606,3610,4,0.141414141414141,0.0907250514838181,0.00395150500221596
"4.16","CDMPv535_ABMI",3606,3610,4,0.151515151515152,0.119143528727501,0.0114404357582658
"4.17","CDMPv535_ABMI",3606,3610,4,0.161616161616162,0.15390735770175,0.0302426301972826
"4.18","CDMPv535_ABMI",3606,3610,4,0.171717171717172,0.195790266256414,0.0730179462965282
"4.19","CDMPv535_ABMI",3606,3610,4,0.181818181818182,0.245073609576269,0.161066668528547
"4.20","CDMPv535_ABMI",3606,3610,4,0.191919191919192,0.301893466935123,0.324749340681626
"4.21","CDMPv535_ABMI",3606,3610,4,0.202020202020202,0.36611535588214,0.59956700815795
"4.22","CDMPv535_ABMI",3606,3610,4,0.212121212121212,0.437278199804354,1.01376358776423
"4.23","CDMPv535_ABMI",3606,3610,4,0.222222222222222,0.514256745571499,1.57275700327448
"4.24","CDMPv535_ABMI",3606,3610,4,0.232323232323232,0.595667897096836,2.24795737750889
"4.25","CDMPv535_ABMI",3606,3610,4,0.242424242424242,0.679759044839459,2.97700509282716
"4.26","CDMPv535_ABMI",3606,3610,4,0.252525252525253,0.764380901708344,3.67965099600817
"4.27","CDMPv535_ABMI",3606,3610,4,0.262626262626263,0.847215839689857,4.28074452341827
"4.28","CDMPv535_ABMI",3606,3610,4,0.272727272727273,0.925920785317455,4.72580934682392
"4.29","CDMPv535_ABMI",3606,3610,4,0.282828282828283,0.99808999703998,4.98110021345847
"4.30","CDMPv535_ABMI",3606,3610,4,0.292929292929293,1.06179826252615,5.02343297652965
"4.31","CDMPv535_ABMI",3606,3610,4,0.303030303030303,1.1155839574959,4.84278799161063
"4.32","CDMPv535_ABMI",3606,3610,4,0.313131313131313,1.15852571971802,4.44967245915645
"4.33","CDMPv535_ABMI",3606,3610,4,0.323232323232323,1.19018826052826,3.89060873266239
"4.34","CDMPv535_ABMI",3606,3610,4,0.333333333333333,1.21144947631764,3.24664550633492
"4.35","CDMPv535_ABMI",3606,3610,4,0.343434343434343,1.22369138465738,2.60990937345875
"4.36","CDMPv535_ABMI",3606,3610,4,0.353535353535354,1.22895670184337,2.05133727887537
"4.37","CDMPv535_ABMI",3606,3610,4,0.363636363636364,1.22995736352535,1.60085927613454
"4.38","CDMPv535_ABMI",3606,3610,4,0.373737373737374,1.22985034041522,1.25149893827439
"4.39","CDMPv535_ABMI",3606,3610,4,0.383838383838384,1.23180719467503,0.980068791730525
"4.40","CDMPv535_ABMI",3606,3610,4,0.393939393939394,1.23899083513957,0.769593222470085
"4.41","CDMPv535_ABMI",3606,3610,4,0.404040404040404,1.2540668392449,0.620265417655723
"4.42","CDMPv535_ABMI",3606,3610,4,0.414141414141414,1.27892713705041,0.54563380953942
"4.43","CDMPv535_ABMI",3606,3610,4,0.424242424242424,1.31465001011102,0.561834362345342
"4.44","CDMPv535_ABMI",3606,3610,4,0.434343434343434,1.36155142403687,0.676524829574922
"4.45","CDMPv535_ABMI",3606,3610,4,0.444444444444444,1.41834764642188,0.881781593366927
"4.46","CDMPv535_ABMI",3606,3610,4,0.454545454545455,1.48294589630877,1.15286111712204
"4.47","CDMPv535_ABMI",3606,3610,4,0.464646464646465,1.55237652390781,1.45358115360991
"4.48","CDMPv535_ABMI",3606,3610,4,0.474747474747475,1.62285225900474,1.74701323881866
"4.49","CDMPv535_ABMI",3606,3610,4,0.484848484848485,1.69012473178099,2.00777713302038
"4.50","CDMPv535_ABMI",3606,3610,4,0.494949494949495,1.74990156454325,2.2260754114259
"4.51","CDMPv535_ABMI",3606,3610,4,0.505050505050505,1.7978657959379,2.40099430473022
"4.52","CDMPv535_ABMI",3606,3610,4,0.515151515151515,1.83024917263565,2.52722508003899
"4.53","CDMPv535_ABMI",3606,3610,4,0.525252525252525,1.84431109123629,2.58647306021236
"4.54","CDMPv535_ABMI",3606,3610,4,0.535353535353535,1.83808027694074,2.55281720674795
"4.55","CDMPv535_ABMI",3606,3610,4,0.545454545454546,1.81019987213431,2.41012211444133
"4.56","CDMPv535_ABMI",3606,3610,4,0.555555555555556,1.76117487026114,2.16909641600876
"4.57","CDMPv535_ABMI",3606,3610,4,0.565656565656566,1.69237820051408,1.87055194572478
"4.58","CDMPv535_ABMI",3606,3610,4,0.575757575757576,1.60597860045677,1.56736618110172
"4.59","CDMPv535_ABMI",3606,3610,4,0.585858585858586,1.50473840391585,1.30155177365102
"4.60","CDMPv535_ABMI",3606,3610,4,0.595959595959596,1.39268332071749,1.08862574459539
"4.61","CDMPv535_ABMI",3606,3610,4,0.606060606060606,1.27382066608504,0.91847445598546
"4.62","CDMPv535_ABMI",3606,3610,4,0.616161616161616,1.1523694588763,0.769404757751801
"4.63","CDMPv535_ABMI",3606,3610,4,0.626262626262626,1.03269980252741,0.624392222585196
"4.64","CDMPv535_ABMI",3606,3610,4,0.636363636363636,0.91893722706583,0.479695104102317
"4.65","CDMPv535_ABMI",3606,3610,4,0.646464646464647,0.814923213449482,0.343179455281771
"4.66","CDMPv535_ABMI",3606,3610,4,0.656565656565657,0.724441141799409,0.226285218454045
"4.67","CDMPv535_ABMI",3606,3610,4,0.666666666666667,0.650593273106557,0.136705925428034
"4.68","CDMPv535_ABMI",3606,3610,4,0.676767676767677,0.595921559229074,0.075426653235951
"4.69","CDMPv535_ABMI",3606,3610,4,0.686868686868687,0.562608848624855,0.0379725631403542
"4.70","CDMPv535_ABMI",3606,3610,4,0.696969696969697,0.552888804708907,0.0175439411520429
"4.71","CDMPv535_ABMI",3606,3610,4,0.707070707070707,0.567312291574243,0.00780122991847255
"4.72","CDMPv535_ABMI",3606,3610,4,0.717171717171717,0.606201960274537,0.00434415108667776
"4.73","CDMPv535_ABMI",3606,3610,4,0.727272727272727,0.669284878217507,0.00509680839402536
"4.74","CDMPv535_ABMI",3606,3610,4,0.737373737373737,0.755547191748768,0.0100810899147655
"4.75","CDMPv535_ABMI",3606,3610,4,0.747474747474748,0.862253912179236,0.0211986528175566
"4.76","CDMPv535_ABMI",3606,3610,4,0.757575757575758,0.986153192126028,0.0418114677048262
"4.77","CDMPv535_ABMI",3606,3610,4,0.767676767676768,1.12312035660177,0.0760158316034682
"4.78","CDMPv535_ABMI",3606,3610,4,0.777777777777778,1.26781050330041,0.127345382073992
"4.79","CDMPv535_ABMI",3606,3610,4,0.787878787878788,1.41416749079628,0.19700305167706
"4.80","CDMPv535_ABMI",3606,3610,4,0.797979797979798,1.55582472531489,0.282167709255735
"4.81","CDMPv535_ABMI",3606,3610,4,0.808080808080808,1.68591974975338,0.375174337102164
"4.82","CDMPv535_ABMI",3606,3610,4,0.818181818181818,1.79820720941652,0.464120566991111
"4.83","CDMPv535_ABMI",3606,3610,4,0.828282828282828,1.8871676282863,0.535438152821732
"4.84","CDMPv535_ABMI",3606,3610,4,0.838383838383838,1.94819006812544,0.577225105228797
"4.85","CDMPv535_ABMI",3606,3610,4,0.848484848484849,1.97741310016294,0.582420522850837
"4.86","CDMPv535_ABMI",3606,3610,4,0.858585858585859,1.97399458383124,0.55073984918293
"4.87","CDMPv535_ABMI",3606,3610,4,0.868686868686869,1.93812192631511,0.488610161556729
"4.88","CDMPv535_ABMI",3606,3610,4,0.878787878787879,1.87135124495049,0.407137792522673
"4.89","CDMPv535_ABMI",3606,3610,4,0.888888888888889,1.77695551302388,0.318937332177502
"4.90","CDMPv535_ABMI",3606,3610,4,0.898989898989899,1.65994596913437,0.235125146060096
"4.91","CDMPv535_ABMI",3606,3610,4,0.909090909090909,1.52564822153298,0.163222468350611
"4.92","CDMPv535_ABMI",3606,3610,4,0.919191919191919,1.37967740073986,0.10665950070484
"4.93","CDMPv535_ABMI",3606,3610,4,0.929292929292929,1.22800964651179,0.0655295773029432
"4.94","CDMPv535_ABMI",3606,3610,4,0.939393939393939,1.07604725777242,0.0377742289116207
"4.95","CDMPv535_ABMI",3606,3610,4,0.94949494949495,0.928430818926004,0.0203736240717211
"4.96","CDMPv535_ABMI",3606,3610,4,0.95959595959596,0.789208161359955,0.0102481419945299
"4.97","CDMPv535_ABMI",3606,3610,4,0.96969696969697,0.661037861694317,0.00479085876367025
"4.98","CDMPv535_ABMI",3606,3610,4,0.97979797979798,0.545710534879786,0.00207600201646884
"4.99","CDMPv535_ABMI",3606,3610,4,0.98989898989899,0.444221005252489,0.000834444283260462
"4.100","CDMPv535_ABMI",3606,3610,4,1,0.356869360235874,0.000309279876861717
"5.1","CDMPv535_ABMI",3606,3610,5,0,0.000339634423006832,8.7252214165023e-14
"5.2","CDMPv535_ABMI",3606,3610,5,0.0101010101010101,0.00056593310006038,9.23283296497465e-13
"5.3","CDMPv535_ABMI",3606,3610,5,0.0202020202020202,0.000929063567363445,8.84381857737123e-12
"5.4","CDMPv535_ABMI",3606,3610,5,0.0303030303030303,0.00149779443773905,7.87251178598897e-11
"5.5","CDMPv535_ABMI",3606,3610,5,0.0404040404040404,0.00236911976325484,6.35601008671847e-10
"5.6","CDMPv535_ABMI",3606,3610,5,0.0505050505050505,0.00367906512992231,4.63755497289399e-09
"5.7","CDMPv535_ABMI",3606,3610,5,0.0606060606060606,0.00563108304615494,3.06546386640522e-08
"5.8","CDMPv535_ABMI",3606,3610,5,0.0707070707070707,0.008460119068795,1.83949247417601e-07
"5.9","CDMPv535_ABMI",3606,3610,5,0.0808080808080808,0.0124822796426019,1.00381582101212e-06
"5.10","CDMPv535_ABMI",3606,3610,5,0.0909090909090909,0.0181105928055902,4.98900960982207e-06
"5.11","CDMPv535_ABMI",3606,3610,5,0.101010101010101,0.0258632184422701,2.26114830661631e-05
"5.12","CDMPv535_ABMI",3606,3610,5,0.111111111111111,0.0362888188721103,9.37912072121982e-05
"5.13","CDMPv535_ABMI",3606,3610,5,0.121212121212121,0.0500458566785822,0.00035809723615764
"5.14","CDMPv535_ABMI",3606,3610,5,0.131313131313131,0.0679351966887795,0.00124561337947771
"5.15","CDMPv535_ABMI",3606,3610,5,0.141414141414141,0.0907250514838181,0.00395150500221596
"5.16","CDMPv535_ABMI",3606,3610,5,0.151515151515152,0.119143528727501,0.0114404357582658
"5.17","CDMPv535_ABMI",3606,3610,5,0.161616161616162,0.15390735770175,0.0302426301972826
"5.18","CDMPv535_ABMI",3606,3610,5,0.171717171717172,0.195790266256414,0.0730179462965282
"5.19","CDMPv535_ABMI",3606,3610,5,0.181818181818182,0.245073609576269,0.161066668528547
"5.20","CDMPv535_ABMI",3606,3610,5,0.191919191919192,0.301893466935123,0.324749340681626
"5.21","CDMPv535_ABMI",3606,3610,5,0.202020202020202,0.36611535588214,0.59956700815795
"5.22","CDMPv535_ABMI",3606,3610,5,0.212121212121212,0.437278199804354,1.01376358776423
"5.23","CDMPv535_ABMI",3606,3610,5,0.222222222222222,0.514256745571499,1.57275700327448
"5.24","CDMPv535_ABMI",3606,3610,5,0.232323232323232,0.595667897096836,2.24795737750889
"5.25","CDMPv535_ABMI",3606,3610,5,0.242424242424242,0.679759044839459,2.97700509282716
"5.26","CDMPv535_ABMI",3606,3610,5,0.252525252525253,0.764380901708344,3.67965099600817
"5.27","CDMPv535_ABMI",3606,3610,5,0.262626262626263,0.847215839689857,4.28074452341827
"5.28","CDMPv535_ABMI",3606,3610,5,0.272727272727273,0.925920785317455,4.72580934682392
"5.29","CDMPv535_ABMI",3606,3610,5,0.282828282828283,0.99808999703998,4.98110021345847
"5.30","CDMPv535_ABMI",3606,3610,5,0.292929292929293,1.06179826252615,5.02343297652965
"5.31","CDMPv535_ABMI",3606,3610,5,0.303030303030303,1.1155839574959,4.84278799161063
"5.32","CDMPv535_ABMI",3606,3610,5,0.313131313131313,1.15852571971802,4.44967245915645
"5.33","CDMPv535_ABMI",3606,3610,5,0.323232323232323,1.19018826052826,3.89060873266239
"5.34","CDMPv535_ABMI",3606,3610,5,0.333333333333333,1.21144947631764,3.24664550633492
"5.35","CDMPv535_ABMI",3606,3610,5,0.343434343434343,1.22369138465738,2.60990937345875
"5.36","CDMPv535_ABMI",3606,3610,5,0.353535353535354,1.22895670184337,2.05133727887537
"5.37","CDMPv535_ABMI",3606,3610,5,0.363636363636364,1.22995736352535,1.60085927613454
"5.38","CDMPv535_ABMI",3606,3610,5,0.373737373737374,1.22985034041522,1.25149893827439
"5.39","CDMPv535_ABMI",3606,3610,5,0.383838383838384,1.23180719467503,0.980068791730525
"5.40","CDMPv535_ABMI",3606,3610,5,0.393939393939394,1.23899083513957,0.769593222470085
"5.41","CDMPv535_ABMI",3606,3610,5,0.404040404040404,1.2540668392449,0.620265417655723
"5.42","CDMPv535_ABMI",3606,3610,5,0.414141414141414,1.27892713705041,0.54563380953942
"5.43","CDMPv535_ABMI",3606,3610,5,0.424242424242424,1.31465001011102,0.561834362345342
"5.44","CDMPv535_ABMI",3606,3610,5,0.434343434343434,1.36155142403687,0.676524829574922
"5.45","CDMPv535_ABMI",3606,3610,5,0.444444444444444,1.41834764642188,0.881781593366927
"5.46","CDMPv535_ABMI",3606,3610,5,0.454545454545455,1.48294589630877,1.15286111712204
"5.47","CDMPv535_ABMI",3606,3610,5,0.464646464646465,1.55237652390781,1.45358115360991
"5.48","CDMPv535_ABMI",3606,3610,5,0.474747474747475,1.62285225900474,1.74701323881866
"5.49","CDMPv535_ABMI",3606,3610,5,0.484848484848485,1.69012473178099,2.00777713302038
"5.50","CDMPv535_ABMI",3606,3610,5,0.494949494949495,1.74990156454325,2.2260754114259
"5.51","CDMPv535_ABMI",3606,3610,5,0.505050505050505,1.7978657959379,2.40099430473022
"5.52","CDMPv535_ABMI",3606,3610,5,0.515151515151515,1.83024917263565,2.52722508003899
"5.53","CDMPv535_ABMI",3606,3610,5,0.525252525252525,1.84431109123629,2.58647306021236
"5.54","CDMPv535_ABMI",3606,3610,5,0.535353535353535,1.83808027694074,2.55281720674795
"5.55","CDMPv535_ABMI",3606,3610,5,0.545454545454546,1.81019987213431,2.41012211444133
"5.56","CDMPv535_ABMI",3606,3610,5,0.555555555555556,1.76117487026114,2.16909641600876
"5.57","CDMPv535_ABMI",3606,3610,5,0.565656565656566,1.69237820051408,1.87055194572478
"5.58","CDMPv535_ABMI",3606,3610,5,0.575757575757576,1.60597860045677,1.56736618110172
"5.59","CDMPv535_ABMI",3606,3610,5,0.585858585858586,1.50473840391585,1.30155177365102
"5.60","CDMPv535_ABMI",3606,3610,5,0.595959595959596,1.39268332071749,1.08862574459539
"5.61","CDMPv535_ABMI",3606,3610,5,0.606060606060606,1.27382066608504,0.91847445598546
"5.62","CDMPv535_ABMI",3606,3610,5,0.616161616161616,1.1523694588763,0.769404757751801
"5.63","CDMPv535_ABMI",3606,3610,5,0.626262626262626,1.03269980252741,0.624392222585196
"5.64","CDMPv535_ABMI",3606,3610,5,0.636363636363636,0.91893722706583,0.479695104102317
"5.65","CDMPv535_ABMI",3606,3610,5,0.646464646464647,0.814923213449482,0.343179455281771
"5.66","CDMPv535_ABMI",3606,3610,5,0.656565656565657,0.724441141799409,0.226285218454045
"5.67","CDMPv535_ABMI",3606,3610,5,0.666666666666667,0.650593273106557,0.136705925428034
"5.68","CDMPv535_ABMI",3606,3610,5,0.676767676767677,0.595921559229074,0.075426653235951
"5.69","CDMPv535_ABMI",3606,3610,5,0.686868686868687,0.562608848624855,0.0379725631403542
"5.70","CDMPv535_ABMI",3606,3610,5,0.696969696969697,0.552888804708907,0.0175439411520429
"5.71","CDMPv535_ABMI",3606,3610,5,0.707070707070707,0.567312291574243,0.00780122991847255
"5.72","CDMPv535_ABMI",3606,3610,5,0.717171717171717,0.606201960274537,0.00434415108667776
"5.73","CDMPv535_ABMI",3606,3610,5,0.727272727272727,0.669284878217507,0.00509680839402536
"5.74","CDMPv535_ABMI",3606,3610,5,0.737373737373737,0.755547191748768,0.0100810899147655
"5.75","CDMPv535_ABMI",3606,3610,5,0.747474747474748,0.862253912179236,0.0211986528175566
"5.76","CDMPv535_ABMI",3606,3610,5,0.757575757575758,0.986153192126028,0.0418114677048262
"5.77","CDMPv535_ABMI",3606,3610,5,0.767676767676768,1.12312035660177,0.0760158316034682
"5.78","CDMPv535_ABMI",3606,3610,5,0.777777777777778,1.26781050330041,0.127345382073992
"5.79","CDMPv535_ABMI",3606,3610,5,0.787878787878788,1.41416749079628,0.19700305167706
"5.80","CDMPv535_ABMI",3606,3610,5,0.797979797979798,1.55582472531489,0.282167709255735
"5.81","CDMPv535_ABMI",3606,3610,5,0.808080808080808,1.68591974975338,0.375174337102164
"5.82","CDMPv535_ABMI",3606,3610,5,0.818181818181818,1.79820720941652,0.464120566991111
"5.83","CDMPv535_ABMI",3606,3610,5,0.828282828282828,1.8871676282863,0.535438152821732
"5.84","CDMPv535_ABMI",3606,3610,5,0.838383838383838,1.94819006812544,0.577225105228797
"5.85","CDMPv535_ABMI",3606,3610,5,0.848484848484849,1.97741310016294,0.582420522850837
"5.86","CDMPv535_ABMI",3606,3610,5,0.858585858585859,1.97399458383124,0.55073984918293
"5.87","CDMPv535_ABMI",3606,3610,5,0.868686868686869,1.93812192631511,0.488610161556729
"5.88","CDMPv535_ABMI",3606,3610,5,0.878787878787879,1.87135124495049,0.407137792522673
"5.89","CDMPv535_ABMI",3606,3610,5,0.888888888888889,1.77695551302388,0.318937332177502
"5.90","CDMPv535_ABMI",3606,3610,5,0.898989898989899,1.65994596913437,0.235125146060096
"5.91","CDMPv535_ABMI",3606,3610,5,0.909090909090909,1.52564822153298,0.163222468350611
"5.92","CDMPv535_ABMI",3606,3610,5,0.919191919191919,1.37967740073986,0.10665950070484
"5.93","CDMPv535_ABMI",3606,3610,5,0.929292929292929,1.22800964651179,0.0655295773029432
"5.94","CDMPv535_ABMI",3606,3610,5,0.939393939393939,1.07604725777242,0.0377742289116207
"5.95","CDMPv535_ABMI",3606,3610,5,0.94949494949495,0.928430818926004,0.0203736240717211
"5.96","CDMPv535_ABMI",3606,3610,5,0.95959595959596,0.789208161359955,0.0102481419945299
"5.97","CDMPv535_ABMI",3606,3610,5,0.96969696969697,0.661037861694317,0.00479085876367025
"5.98","CDMPv535_ABMI",3606,3610,5,0.97979797979798,0.545710534879786,0.00207600201646884
"5.99","CDMPv535_ABMI",3606,3610,5,0.98989898989899,0.444221005252489,0.000834444283260462
"5.100","CDMPv535_ABMI",3606,3610,5,1,0.356869360235874,0.000309279876861717
"6.1","CDMPv535_ABMI",3606,3610,6,0,0.00186281529697981,1.30940354603674e-06
"6.2","CDMPv535_ABMI",3606,3610,6,0.0101010101010101,0.00294688928239341,4.16959650032234e-06
"6.3","CDMPv535_ABMI",3606,3610,6,0.0202020202020202,0.00458928888275122,1.28335046807842e-05
"6.4","CDMPv535_ABMI",3606,3610,6,0.0303030303030303,0.00702779547247993,3.75621161268964e-05
"6.5","CDMPv535_ABMI",3606,3610,6,0.0404040404040404,0.0105682768699687,0.000104473160839561
"6.6","CDMPv535_ABMI",3606,3610,6,0.0505050505050505,0.015610474486045,0.000276327974806652
"6.7","CDMPv535_ABMI",3606,3610,6,0.0606060606060606,0.0226675262459207,0.000698230008891932
"6.8","CDMPv535_ABMI",3606,3610,6,0.0707070707070707,0.0323958428625838,0.00169251507526761
"6.9","CDMPv535_ABMI",3606,3610,6,0.0808080808080808,0.0454799627625961,0.00390458343937093
"6.10","CDMPv535_ABMI",3606,3610,6,0.0909090909090909,0.0627322849186989,0.00857926071214402
"6.11","CDMPv535_ABMI",3606,3610,6,0.101010101010101,0.0850320492436752,0.0179678741085622
"6.12","CDMPv535_ABMI",3606,3610,6,0.111111111111111,0.113410730674344,0.0360567705882276
"6.13","CDMPv535_ABMI",3606,3610,6,0.121212121212121,0.14865839693383,0.0691129772793006
"6.14","CDMPv535_ABMI",3606,3610,6,0.131313131313131,0.191498569744881,0.126366240962811
"6.15","CDMPv535_ABMI",3606,3610,6,0.141414141414141,0.242462862675367,0.220557865236108
"6.16","CDMPv535_ABMI",3606,3610,6,0.151515151515152,0.301860750229313,0.367844374179095
"6.17","CDMPv535_ABMI",3606,3610,6,0.161616161616162,0.3694948758391,0.587633781826879
"6.18","CDMPv535_ABMI",3606,3610,6,0.171717171717172,0.444564576326321,0.896889575208017
"6.19","CDMPv535_ABMI",3606,3610,6,0.181818181818182,0.525813583211179,1.3087252775793
"6.20","CDMPv535_ABMI",3606,3610,6,0.191919191919192,0.61142015112151,1.82682786763642
"6.21","CDMPv535_ABMI",3606,3610,6,0.202020202020202,0.698984078183814,2.44119809586607
"6.22","CDMPv535_ABMI",3606,3610,6,0.212121212121212,0.785568048607757,3.12280133121125
"6.23","CDMPv535_ABMI",3606,3610,6,0.222222222222222,0.86799894252956,3.8243745010725
"6.24","CDMPv535_ABMI",3606,3610,6,0.232323232323232,0.942965616164671,4.48572669144389
"6.25","CDMPv535_ABMI",3606,3610,6,0.242424242424242,1.00701095800372,5.04077651063418
"6.26","CDMPv535_ABMI",3606,3610,6,0.252525252525253,1.05725489959126,5.42514091474156
"6.27","CDMPv535_ABMI",3606,3610,6,0.262626262626263,1.09138882567291,5.59469075205586
"6.28","CDMPv535_ABMI",3606,3610,6,0.272727272727273,1.10776547603173,5.52957004033391
"6.29","CDMPv535_ABMI",3606,3610,6,0.282828282828283,1.10545057931916,5.23811819889929
"6.30","CDMPv535_ABMI",3606,3610,6,0.292929292929293,1.08451104472713,4.75497889881065
"6.31","CDMPv535_ABMI",3606,3610,6,0.303030303030303,1.04634225016701,4.13568052459448
"6.32","CDMPv535_ABMI",3606,3610,6,0.313131313131313,0.99293462389691,3.44751816279143
"6.33","CDMPv535_ABMI",3606,3610,6,0.323232323232323,0.927000172602964,2.75382120739332
"6.34","CDMPv535_ABMI",3606,3610,6,0.333333333333333,0.851666772348851,2.10718359127256
"6.35","CDMPv535_ABMI",3606,3610,6,0.343434343434343,0.770812816135741,1.54498809269439
"6.36","CDMPv535_ABMI",3606,3610,6,0.353535353535354,0.688176037697456,1.08543938474641
"6.37","CDMPv535_ABMI",3606,3610,6,0.363636363636364,0.607437818100972,0.730269470086697
"6.38","CDMPv535_ABMI",3606,3610,6,0.373737373737374,0.532195800895174,0.4703066025249
"6.39","CDMPv535_ABMI",3606,3610,6,0.383838383838384,0.465679456997816,0.289877705316521
"6.40","CDMPv535_ABMI",3606,3610,6,0.393939393939394,0.41063909112068,0.171680177977727
"6.41","CDMPv535_ABMI",3606,3610,6,0.404040404040404,0.369492356710886,0.0977600919964452
"6.42","CDMPv535_ABMI",3606,3610,6,0.414141414141414,0.344380996778308,0.0542881242767962
"6.43","CDMPv535_ABMI",3606,3610,6,0.424242424242424,0.3372296610079,0.0310488888963682
"6.44","CDMPv535_ABMI",3606,3610,6,0.434343434343434,0.349097591105938,0.021468981957745
"6.45","CDMPv535_ABMI",3606,3610,6,0.444444444444444,0.380954221316843,0.0221271184931355
"6.46","CDMPv535_ABMI",3606,3610,6,0.454545454545455,0.433367435028364,0.0323357014715663
"6.47","CDMPv535_ABMI",3606,3610,6,0.464646464646465,0.506815762288185,0.0538349788722744
"6.48","CDMPv535_ABMI",3606,3610,6,0.474747474747475,0.600428318686225,0.0903033458755144
"6.49","CDMPv535_ABMI",3606,3610,6,0.484848484848485,0.712903865928533,0.147236836935364
"6.50","CDMPv535_ABMI",3606,3610,6,0.494949494949495,0.842175755715044,0.230559140909848
"6.51","CDMPv535_ABMI",3606,3610,6,0.505050505050505,0.985382180811759,0.345968934832389
"6.52","CDMPv535_ABMI",3606,3610,6,0.515151515151515,1.13846854775681,0.497611323800135
"6.53","CDMPv535_ABMI",3606,3610,6,0.525252525252525,1.29644344064839,0.686557475718095
"6.54","CDMPv535_ABMI",3606,3610,6,0.535353535353535,1.45372908160992,0.909251560384237
"6.55","CDMPv535_ABMI",3606,3610,6,0.545454545454546,1.60420769581007,1.15558310442304
"6.56","CDMPv535_ABMI",3606,3610,6,0.555555555555556,1.74125425891739,1.41015324485324
"6.57","CDMPv535_ABMI",3606,3610,6,0.565656565656566,1.85896270862591,1.6529301506379
"6.58","CDMPv535_ABMI",3606,3610,6,0.575757575757576,1.95192252704819,1.86103846109496
"6.59","CDMPv535_ABMI",3606,3610,6,0.585858585858586,2.01575875685384,2.01266561582816
