target_id,comparator_id,outcome_id,analysis_id,rr,ci_95_lb,ci_95_ub,p,i_2,log_rr,se_log_rr,target_subjects,comparator_subjects,target_days,comparator_days,target_outcomes,comparator_outcomes,calibrated_p,calibrated_rr,calibrated_ci_95_lb,calibrated_ci_95_ub,calibrated_log_rr,calibrated_se_log_rr,database_id
3606,3610,4202045,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433527,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81893,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,444132,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,45757370,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,75911,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4201390,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,36713918,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140648,4,3.37969688233982e-8,3.07218886244631e-19,0.896950775445403,0.112736085607521,NA,-17.20289471826,10.8466207835718,132,132,23751,22755,0,-5,0.10583610213059758,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,439790,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,376707,4,1.125,0.430153782593287,2.99624929657292,0.811981291072985,NA,0.117783035656384,0.495155469080007,132,132,22788,22021,9,8,0.5841635362809414,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,199192,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4248870,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4030042,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434165,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4083487,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,440638,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441788,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4201717,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4087647,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433111,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,260134,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4012934,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4291005,4,0.666666666666667,0.0878069099969247,4.02226849459034,0.677712682686924,NA,-0.405465108108164,0.975645765854495,132,132,23500,22933,-5,-5,0.49411417363534954,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4115402,4,NA,NA,NA,NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434926,5,NA,NA,NA,NA,NA,NA,NA,132,132,11852,11713,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4209423,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,259995,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434203,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433527,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434327,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,443172,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4018,5,1.68965517241379,1.07498958992615,2.7043118519301,0.0258309114176425,NA,0.52452446812415,0.235345269331551,132,132,8462,9882,60,39,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,443767,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,436634,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140648,5,3.37969688233982e-8,3.07218886244631e-19,0.896950775445403,0.112736085607521,NA,-17.20289471826,10.8466207835718,132,132,11880,11526,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4050747,5,NA,NA,NA,NA,NA,NA,NA,132,132,11815,11709,-5,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,73241,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,75576,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4234533,5,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,132,132,11880,11634,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,380688,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,141932,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4202045,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,72748,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4249170,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,380706,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81634,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4291005,5,0.5,0.0232506762115225,5.21821509199614,0.615736177392469,NA,-0.693147180559945,1.3810397825492,132,132,11807,11633,-5,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,432595,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4156115,5,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,132,132,11880,11630,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4170770,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,437264,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,73008,5,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,132,132,11880,11670,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4083487,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4012934,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,381581,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,438531,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140641,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4103640,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,440329,5,NA,NA,NA,NA,NA,NA,NA,132,132,11796,11713,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4092896,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,432303,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4166231,5,4.39999999999999,1.8041486798387,13.1380610985797,0.00344224315251651,NA,1.48160454092421,0.506495176859755,132,132,10848,11302,24,9,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,134461,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,201606,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4038835,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4088290,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,200775,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,380038,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,196456,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,44783954,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4091513,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,73560,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4115367,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,253954,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,192606,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,373478,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4103703,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,46269889,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4092879,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,194083,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,436409,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4344500,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441589,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140842,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,195873,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4134455,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,77650,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4087647,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,199192,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434165,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,438329,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,134438,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,75354,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,40481632,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,378427,5,3.37969688233982e-8,NA,1.61261533522059,NA,NA,-17.20289471826,NA,132,132,11880,11614,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4019,5,1.6923076923077,1.05018475050742,2.78286626734087,0.0343297460320977,NA,0.526093095896782,0.248605416758519,132,132,8981,10107,55,33,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4201390,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,196168,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140480,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,77965,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4030042,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,75911,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,137951,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4231770,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,444132,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,440638,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,196236,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81151,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,432593,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,376707,5,0.875,0.306804484188234,2.43765624890484,0.800614870610385,NA,-0.133531392624523,0.528729515923805,132,132,11578,11242,7,8,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4254542,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4169984,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,374375,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81893,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,74855,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,378424,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,377572,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433577,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4248870,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,438688,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4201717,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4112731,5,NA,NA,NA,NA,NA,NA,NA,132,132,11847,11713,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,40480893,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4110709,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,76786,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4345472,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,443285,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,36713918,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,136368,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,46286594,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441788,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,45757370,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81378,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,440193,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,254443,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,437082,5,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,132,132,11880,11670,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,260134,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,139099,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,439790,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4215978,5,3.37969688233982e-8,3.07218886244631e-19,0.896950775445403,0.112736085607521,NA,-17.20289471826,10.8466207835718,132,132,11880,11526,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4213540,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441818,5,NA,NA,NA,NA,NA,NA,NA,132,132,11860,11713,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4115402,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,374923,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,133655,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433111,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4012570,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,78619,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,438130,5,NA,NA,NA,NA,NA,NA,NA,132,132,11880,11713,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,134461,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,46269889,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4213540,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441818,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,381581,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,73560,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,195873,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,73241,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4202045,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81634,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4092896,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,45757370,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4156115,6,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,107,107,24116,4079,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,40480893,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,432595,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4012934,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4087647,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,436634,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,437264,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,380706,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4169984,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,438130,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,75354,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,438329,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
